order_id,order_date,channel,platform,ad_assisted,attribution_type,product_id,product_name,category,unit_price,quantity,discount_rate,revenue,cogs,margin,device,region,customer_id,returned
O169264,2025-07-01,paid,GoogleAds,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,mobile,APAC,C46328,0
O169265,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,LATAM,C25394,0
O169266,2025-07-01,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,4,0.1,284.4,186.44,97.96,tablet,EU,C27890,0
O169267,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C62065,0
O169268,2025-07-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,LATAM,C94730,0
O169269,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.15,169.15,99.5,69.65,desktop,EU,C26162,0
O169270,2025-07-01,email,Mailchimp,1,click,E100,Wireless Earbuds,Electronics,79.0,4,0.0,316.0,186.44,129.56,tablet,US,C10335,0
O169271,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,2,0.05,378.1,199.0,179.1,mobile,US,C10709,0
O169272,2025-07-01,email,Mailchimp,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,US,C96463,0
O169273,2025-07-01,social,X,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,EU,C72567,0
O169274,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,LATAM,C99333,0
O169275,2025-07-01,paid,GoogleAds,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,US,C33650,0
O169276,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,tablet,US,C20406,0
O169277,2025-07-01,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,tablet,EU,C36734,0
O169278,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,APAC,C95303,0
O169279,2025-07-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,mobile,US,C16240,0
O169280,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,0.0,99.5,-99.5,mobile,EU,C55350,1
O169281,2025-07-01,social,LinkedIn,1,click,B430,Hair Oil,Beauty,19.0,4,0.1,68.4,38.76,29.64,mobile,LATAM,C79147,0
O169282,2025-07-01,social,Instagram,1,click,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,desktop,EU,C84241,0
O169283,2025-07-01,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,tablet,LATAM,C34522,0
O169284,2025-07-01,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.05,94.05,40.59,53.46,mobile,LATAM,C10732,0
O169285,2025-07-01,social,LinkedIn,1,click,A210,Yoga Pants,Apparel,45.0,3,0.0,135.0,63.45,71.55,tablet,APAC,C73646,0
O169286,2025-07-01,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,APAC,C36930,0
O169287,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,LATAM,C32385,0
O169288,2025-07-01,email,Mailchimp,1,view,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,LATAM,C37268,0
O169289,2025-07-01,paid,GoogleAds,1,view,H300,Aroma Diffuser,Home,29.0,1,0.05,27.55,12.18,15.37,desktop,EU,C83463,0
O169290,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,US,C72828,0
O169291,2025-07-01,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,desktop,APAC,C23739,0
O169292,2025-07-01,paid,GoogleAds,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,LATAM,C60110,0
O169293,2025-07-01,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,desktop,LATAM,C46727,0
O169294,2025-07-01,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,LATAM,C87933,0
O169295,2025-07-01,paid,GoogleAds,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,LATAM,C53648,0
O169296,2025-07-01,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,tablet,US,C57641,0
O169297,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,2,0.0,70.0,26.6,43.4,mobile,EU,C43928,0
O169298,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,EU,C13185,0
O169299,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,LATAM,C62800,0
O169300,2025-07-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,tablet,EU,C60719,0
O169301,2025-07-01,email,Mailchimp,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,0.0,15.93,-11.07,desktop,US,C45762,1
O169302,2025-07-01,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,APAC,C31424,0
O169303,2025-07-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,LATAM,C10167,0
O169304,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,US,C54647,0
O169305,2025-07-01,website,Organic,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,LATAM,C21070,0
O169306,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,desktop,US,C66544,0
O169307,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,EU,C10309,0
O169308,2025-07-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,3,0.0,75.0,34.5,40.5,mobile,LATAM,C90311,0
O169309,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,APAC,C25570,0
O169310,2025-07-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,US,C20670,0
O169311,2025-07-01,paid,GoogleAds,1,click,E130,USB-C Hub,Electronics,39.0,4,0.0,156.0,62.4,93.6,mobile,APAC,C80382,0
O169312,2025-07-01,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,tablet,US,C73964,0
O169313,2025-07-01,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,tablet,APAC,C17976,0
O169314,2025-07-01,paid,GoogleAds,1,click,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,US,C46220,0
O169315,2025-07-01,social,YouTube,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,US,C12172,0
O169316,2025-07-01,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,APAC,C34923,0
O169317,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,4,0.0,276.0,160.08,115.92,tablet,APAC,C26634,0
O169318,2025-07-01,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,tablet,APAC,C28462,0
O169319,2025-07-01,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,US,C62718,0
O169320,2025-07-01,paid,GoogleAds,1,click,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,mobile,APAC,C95017,0
O169321,2025-07-01,website,Organic,0,organic,H330,Air Purifier,Home,129.0,3,0.0,387.0,232.2,154.8,tablet,EU,C53574,0
O169322,2025-07-01,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,tablet,LATAM,C12486,0
O169323,2025-07-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,LATAM,C46918,0
O169324,2025-07-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,3,0.0,96.0,48.96,47.04,desktop,LATAM,C11624,0
O169325,2025-07-01,paid,GoogleAds,1,view,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,US,C16615,0
O169326,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,3,0.0,597.0,298.5,298.5,desktop,EU,C13986,0
O169327,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,APAC,C67623,0
O169328,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,4,0.0,156.0,62.4,93.6,mobile,US,C40267,0
O169329,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,LATAM,C10737,0
O169330,2025-07-01,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,mobile,LATAM,C44239,0
O169331,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.1,35.1,15.6,19.5,desktop,LATAM,C99832,0
O169332,2025-07-01,email,Mailchimp,1,click,S520,Foam Roller,Sports,18.0,4,0.0,72.0,33.84,38.16,mobile,APAC,C95762,0
O169333,2025-07-01,social,YouTube,1,click,B430,Hair Oil,Beauty,19.0,2,0.0,38.0,19.38,18.62,desktop,EU,C94008,0
O169334,2025-07-01,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,APAC,C54252,0
O169335,2025-07-01,paid,GoogleAds,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,mobile,APAC,C40178,0
O169336,2025-07-01,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,APAC,C86916,0
O169337,2025-07-01,social,YouTube,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,US,C91965,0
O169338,2025-07-01,email,Mailchimp,1,click,S530,Cycling Gloves,Sports,27.0,1,0.1,24.3,15.93,8.37,desktop,US,C38758,0
O169339,2025-07-01,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,tablet,US,C73221,0
O169340,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,APAC,C53593,0
O169341,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C14516,0
O169342,2025-07-01,paid,GoogleAds,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,APAC,C20792,0
O169343,2025-07-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.05,17.1,8.46,8.64,desktop,LATAM,C42396,0
O169344,2025-07-01,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,3,0.0,165.0,92.4,72.6,desktop,APAC,C91866,0
O169345,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,EU,C43717,0
O169346,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,APAC,C41864,0
O169347,2025-07-01,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,tablet,US,C94303,0
O169348,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,EU,C89652,0
O169349,2025-07-01,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.1,19.8,8.14,11.66,desktop,US,C62531,0
O169350,2025-07-01,paid,GoogleAds,1,click,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,desktop,LATAM,C92892,0
O169351,2025-07-01,email,Mailchimp,1,click,E100,Wireless Earbuds,Electronics,79.0,3,0.0,237.0,139.83,97.17,desktop,US,C99692,0
O169352,2025-07-01,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,3,0.0,72.0,37.44,34.56,desktop,US,C81696,0
O169353,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C69803,0
O169354,2025-07-01,email,Mailchimp,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.15,169.15,99.5,69.65,tablet,US,C63352,0
O169355,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,EU,C66727,0
O169356,2025-07-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,US,C60590,0
O169357,2025-07-01,paid,GoogleAds,1,click,H330,Air Purifier,Home,129.0,3,0.0,387.0,232.2,154.8,mobile,EU,C62783,0
O169358,2025-07-01,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.1,0.0,40.59,-48.51,mobile,US,C41814,1
O169359,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,APAC,C28700,0
O169360,2025-07-01,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,2,0.0,54.0,31.86,22.14,desktop,LATAM,C65787,0
O169361,2025-07-01,paid,GoogleAds,1,click,H300,Aroma Diffuser,Home,29.0,1,0.15,24.65,12.18,12.47,tablet,LATAM,C82144,0
O169362,2025-07-01,paid,GoogleAds,1,click,S520,Foam Roller,Sports,18.0,2,0.0,36.0,16.92,19.08,desktop,EU,C22657,0
O169363,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,US,C82350,0
O169364,2025-07-01,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,LATAM,C49423,0
O169365,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,APAC,C94635,0
O169366,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,US,C27572,0
O169367,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,US,C86768,0
O169368,2025-07-01,social,YouTube,1,click,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,mobile,US,C40676,0
O169369,2025-07-01,social,YouTube,1,click,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,mobile,EU,C45403,0
O169370,2025-07-01,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,LATAM,C83092,0
O169371,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.1,17.1,9.69,7.41,mobile,EU,C22014,0
O169372,2025-07-01,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.1,89.1,40.59,48.51,tablet,LATAM,C74371,0
O169373,2025-07-01,email,Mailchimp,1,view,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,mobile,APAC,C59754,0
O169374,2025-07-01,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,APAC,C47110,0
O169375,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,US,C39925,0
O169376,2025-07-01,social,YouTube,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,US,C88270,0
O169377,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,US,C36323,0
O169378,2025-07-01,paid,GoogleAds,1,view,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,LATAM,C42416,0
O169379,2025-07-01,website,Organic,0,organic,H330,Air Purifier,Home,129.0,3,0.0,387.0,232.2,154.8,desktop,APAC,C82147,0
O169380,2025-07-01,paid,GoogleAds,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,mobile,EU,C81694,0
O169381,2025-07-01,social,Instagram,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.05,189.05,99.5,89.55,desktop,APAC,C41660,0
O169382,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.15,38.25,21.15,17.1,desktop,US,C27205,0
O169383,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,3,0.0,207.0,120.06,86.94,desktop,LATAM,C49361,0
O169384,2025-07-01,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.05,26.6,14.56,12.04,desktop,LATAM,C88336,0
O169385,2025-07-01,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,2,0.0,198.0,81.18,116.82,tablet,US,C27873,0
O169386,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,LATAM,C47443,0
O169387,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C59072,0
O169388,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C57793,0
O169389,2025-07-01,website,Organic,1,click,H320,LED Desk Lamp,Home,35.0,3,0.0,105.0,39.9,65.1,desktop,EU,C46668,0
O169390,2025-07-01,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,LATAM,C24196,0
O169391,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,LATAM,C63896,0
O169392,2025-07-01,social,Instagram,1,click,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,EU,C67673,0
O169393,2025-07-01,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,LATAM,C42865,0
O169394,2025-07-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,desktop,US,C98916,0
O169395,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,APAC,C42321,0
O169396,2025-07-01,paid,GoogleAds,1,click,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,desktop,LATAM,C73757,0
O169397,2025-07-01,paid,GoogleAds,1,click,S510,Resistance Bands Set,Sports,22.0,1,0.15,18.7,8.14,10.56,desktop,LATAM,C23923,0
O169398,2025-07-01,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,4,0.0,116.0,48.72,67.28,desktop,US,C49747,0
O169399,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,4,0.0,156.0,62.4,93.6,mobile,EU,C35958,0
O169400,2025-07-01,website,Organic,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,EU,C50806,0
O169401,2025-07-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,3,0.0,54.0,25.38,28.62,tablet,US,C24151,0
O169402,2025-07-01,email,Mailchimp,1,click,H330,Air Purifier,Home,129.0,1,0.15,109.65,77.4,32.25,tablet,LATAM,C63344,0
O169403,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,US,C33853,0
O169404,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,APAC,C25082,0
O169405,2025-07-01,email,Mailchimp,1,view,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,US,C53082,0
O169406,2025-07-01,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,tablet,EU,C85833,0
O169407,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,EU,C38928,0
O169408,2025-07-01,social,YouTube,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,APAC,C71204,0
O169409,2025-07-01,social,X,1,click,H300,Aroma Diffuser,Home,29.0,4,0.05,110.2,48.72,61.48,tablet,EU,C17863,0
O169410,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,LATAM,C64770,0
O169411,2025-07-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,EU,C98465,0
O169412,2025-07-01,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,EU,C70442,0
O169413,2025-07-01,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,desktop,US,C59332,0
O169414,2025-07-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,mobile,LATAM,C93666,0
O169415,2025-07-01,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,EU,C46209,0
O169416,2025-07-01,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,desktop,US,C90139,0
O169417,2025-07-01,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,4,0.0,112.0,58.24,53.76,desktop,US,C77437,0
O169418,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,APAC,C33413,0
O169419,2025-07-01,social,YouTube,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,US,C50182,0
O169420,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,APAC,C38674,0
O169421,2025-07-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.15,169.15,99.5,69.65,desktop,US,C70730,0
O169422,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,tablet,EU,C83844,0
O169423,2025-07-01,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,APAC,C46207,0
O169424,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.15,33.15,15.6,17.55,desktop,APAC,C20496,0
O169425,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,3,0.0,207.0,120.06,86.94,tablet,US,C37320,0
O169426,2025-07-01,paid,GoogleAds,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.05,0.0,11.5,-12.25,tablet,EU,C85267,1
O169427,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,LATAM,C81802,0
O169428,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,US,C88392,0
O169429,2025-07-01,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,desktop,LATAM,C94560,0
O169430,2025-07-01,paid,GoogleAds,1,view,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,US,C12323,0
O169431,2025-07-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,APAC,C66210,0
O169432,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,APAC,C17938,0
O169433,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,LATAM,C26975,0
O169434,2025-07-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,US,C64835,0
O169435,2025-07-01,social,LinkedIn,1,click,A210,Yoga Pants,Apparel,45.0,4,0.0,180.0,84.6,95.4,mobile,LATAM,C67275,0
O169436,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,2,0.0,38.0,19.38,18.62,tablet,US,C52009,0
O169437,2025-07-01,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,3,0.0,87.0,36.54,50.46,mobile,APAC,C63096,0
O169438,2025-07-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,LATAM,C71516,0
O169439,2025-07-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,LATAM,C81953,0
O169440,2025-07-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,LATAM,C84460,0
O169441,2025-07-01,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,4,0.0,108.0,63.72,44.28,desktop,LATAM,C77217,0
O169442,2025-07-01,paid,GoogleAds,1,click,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,mobile,APAC,C73074,0
O169443,2025-07-01,email,Mailchimp,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,US,C42120,0
O169444,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.05,33.25,13.3,19.95,desktop,APAC,C37032,0
O169445,2025-07-01,email,Mailchimp,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C10429,0
O169446,2025-07-01,social,LinkedIn,1,click,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,0.0,40.59,-58.41,tablet,US,C80352,1
O169447,2025-07-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,2,0.0,70.0,26.6,43.4,tablet,EU,C92305,0
O169448,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,US,C52019,0
O169449,2025-07-01,social,Instagram,1,click,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,mobile,EU,C22536,0
O169450,2025-07-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,4,0.1,162.0,84.6,77.4,desktop,LATAM,C92812,0
